regime,acq,seed,round,context_size,var_a,err_a,pred_rmse,logdet_A,dlogdet_A,cos_ainv_top,cv_ig,gap,acq_score
E1_wellposed,param_a,1022,0,6,0.001182355396791715,0.5422266473742112,1.0534554813449375,23.00447731443522,0.0,0.6760431190173583,0.6752111411641307,0.5410442919774195,0.14516611301593452
E1_wellposed,param_a,1022,1,7,0.0006471817475624543,0.2070660404555622,1.1468926393437424,29.22125357865147,6.21677626421625,0.6413192663290134,0.7355654393108118,0.20641885870799975,0.10497400948696715
E1_wellposed,param_a,1022,2,8,7.275886539371926e-05,0.23855414283541743,1.0523451327913456,33.90542809884808,4.684174520196606,0.6323088478762562,0.7946673530790098,0.23848138397002372,0.0891349114641323
E1_wellposed,param_a,1022,3,9,4.7394495562068744e-05,0.16323283553000434,1.014213040049672,39.767764149199905,5.8623360503518285,0.5690933527471931,0.9212884311448504,0.16318544103444227,0.056000486174614596
E1_wellposed,param_a,1022,4,10,2.6351934897622167e-05,0.0812849400500344,0.07083969595608373,44.596618160660185,4.82885401146028,0.5634848825691045,1.0977163767768294,0.08125858811513677,0.02636087129280144
E1_wellposed,param_a,1022,5,11,2.075676306960348e-05,0.10740747286994812,0.07424629351825188,49.443151665261695,4.84653350460151,0.600521987788687,1.173361707717289,0.10738671610687851,0.0180233477406951
E1_wellposed,param_a,1022,6,12,1.2653203975308458e-05,0.07533116240739712,0.0639267624066277,53.126838537671475,3.6836868724097798,0.525900722383668,1.3054643129396903,0.07531850920342181,0.01047435096981301
E1_wellposed,param_a,1022,7,13,1.1801152546103571e-05,0.03681058787540015,0.03296179463787403,58.305648660294096,5.178810122622622,0.910538873766091,1.7292883888627921,0.03679878672285404,0.00802264571411872
E1_wellposed,param_a,1022,8,14,1.0379242237102163e-05,0.04647466281140056,0.029278984398485055,62.41213916681947,4.106490506525375,0.9181813331444385,1.9680930030340735,0.046464283569163455,0.0026453616039778974
E1_wellposed,param_a,1022,9,15,1.0186190108486542e-05,0.05026857951282171,0.027975820475624424,67.47491370695221,5.062774540132736,0.9496081071492295,1.3686484805032864,0.05025839332271322,0.0008272274408444998
E1_wellposed,param_a,1022,10,16,6.6719669097120345e-06,0.020257140161411558,0.01872101746164716,68.12778178653178,0.6528680795795765,0.9495967771713743,1.3717918310729786,0.020250468194501846,0.0003998754468101547
E1_wellposed,param_a,1022,11,17,6.361598759574944e-06,0.017584011951806255,0.019652207902663848,70.07037861272897,1.9425968261971889,0.9338050985269902,1.2812609096941623,0.01757765035304668,0.0008338490631189082
E1_wellposed,param_a,1022,12,18,6.065742428017647e-06,0.016348483398546998,0.019697277508387893,72.76684349136193,2.696464878632952,0.7762732315965414,0.6336450516747335,0.01634241765611898,0.00023459279155061148
E1_wellposed,param_a,1022,13,19,5.289633210354034e-06,0.007299514164456067,0.012062994558311967,73.1508499606891,0.38400646932717564,0.7762824665123192,0.6390394626683273,0.0072942245312457125,0.00027652314358308903
E1_wellposed,param_a,1022,14,20,4.699937726681308e-06,0.01051350209995694,0.012654984781873007,73.83833577445769,0.6874858137685891,0.7767676866003097,0.6703716100625405,0.010508802162230258,0.00014921702499804207
E1_wellposed,param_a,1022,15,21,4.2671868351652775e-06,0.016818877556989076,0.011587111567710915,74.09857462825808,0.2602388538003879,0.7767657692342341,0.6701426850877565,0.01681461037015391,0.00014343666837292898
E1_wellposed,param_a,1022,16,22,4.0063793346610365e-06,0.002892562820820066,0.019795739117262345,74.73055435093917,0.6319797226810948,0.7768346366936928,0.6923874515298138,0.002888556441485405,9.931969169263114e-05
E1_wellposed,param_a,1022,17,23,3.7907035670630357e-06,0.001957207884480283,0.019794269107846648,75.120960297447,0.39040594650782623,0.7769923372001767,0.7014434627562939,0.00195341718091322,6.99036256586319e-05
E1_wellposed,param_a,1022,18,24,3.6154652763926876e-06,0.0003210293660638186,0.01960684809846767,75.31179480112523,0.19083450367823218,0.7769961694717008,0.6994568485032079,0.00031741390078742594,7.138559535168136e-05
E1_wellposed,param_a,1022,19,25,3.5275066810221813e-06,0.0069385096362635235,0.023094363588118793,76.16841255348946,0.8566177523642295,0.7773559705812892,0.7883623211700862,0.006934982129582501,5.998005657004824e-05
E1_wellposed,param_a,1022,20,26,3.482506979143602e-06,0.012933524218011527,0.024147523407635086,77.50010098677731,1.3316884332878516,0.9263478398294123,0.8042132182627922,0.012930041711032384,5.3118714768613677e-05
E1_wellposed,param_a,1022,21,27,3.3725899810175557e-06,0.01217874987194012,0.024098184779422254,77.79832883433102,0.29822784755370435,0.9317841834214297,0.8091215546776184,0.012175377281959103,4.748966266106835e-05
E1_wellposed,param_a,1022,22,28,3.283893678431649e-06,0.01713654514482066,0.02000996611294145,78.16722736910319,0.36889853477217116,0.9317698533257828,0.8168666076778964,0.017133261251142225,4.0002547016505735e-05
E1_wellposed,param_a,1022,23,29,3.2347851611516072e-06,0.01526263506626413,0.0190895097555036,78.93084523978031,0.7636178706771233,0.9324153312945453,0.8679503980489288,0.015259400281102979,3.118046184403221e-05
E1_wellposed,param_a,1022,24,30,3.1890426117450082e-06,0.02510807699237705,0.02102182795002666,79.50031224936392,0.5694670095836045,0.9373868453613106,0.9038506642939966,0.025104887949765304,3.104515850330497e-05
E1_wellposed,param_a,1022,25,31,3.1261616911103242e-06,0.025106978095811083,0.021021988923528686,79.73170917111281,0.23139692174889603,0.937400442802715,0.9055265834276035,0.025103851934119972,3.0049938337731412e-05
E1_wellposed,param_a,1022,26,32,3.0818293248504557e-06,0.025141758354455312,0.021028268683830693,80.26123088719697,0.5295217160841617,0.9380638944368858,0.9177920342330327,0.025138676525130462,2.535986708538368e-05
E1_wellposed,param_a,1022,27,33,3.034245291021391e-06,0.02695997264729799,0.020834266915578277,80.53504305026591,0.2738121630689392,0.9379999873464873,0.9203051189959138,0.02695693840200697,2.227118294071903e-05
E1_wellposed,param_a,1022,28,34,2.9893081138964175e-06,0.03118558638679292,0.020440534965176994,80.72037702176966,0.18533397150375208,0.9380094490742558,0.9194681581210805,0.03118259707867902,2.231027643297372e-05
E1_wellposed,param_a,1022,29,35,2.9594314348700522e-06,0.02662734184166382,0.018981656224168728,81.30219357969416,0.5818165579244976,0.9419838225431844,0.9389864325483143,0.02662438241022895,2.2345864940706792e-05
E1_wellposed,param_d,1022,0,6,0.001182355396791715,0.5422266473742112,1.0534554813449375,23.00447731443522,0.0,0.6760431190173583,0.6752111411641307,0.5410442919774195,0.33190342539031686
E1_wellposed,param_d,1022,1,7,0.0008818661032464952,0.9916733778345874,1.130509115545766,29.099262792392587,6.094785477957366,0.6000456408238432,0.7426487492835845,0.990791511731341,0.16132036039362374
E1_wellposed,param_d,1022,2,8,0.0008258195268587653,0.6573931906699663,0.5604010671864021,34.43195534221302,5.332692549820436,0.7222581033513056,0.7965178032185914,0.6565673711431075,0.136325253549716
E1_wellposed,param_d,1022,3,9,2.6127275010510294e-05,0.09966721761203723,0.30270655837280064,39.28158762422666,4.849632282013637,0.7327626339302743,0.8991312122742479,0.09964109033702671,0.06981239554376868
E1_wellposed,param_d,1022,4,10,1.90578181765374e-05,0.04130708698291352,0.14085469266774728,44.84566980693148,5.564082182704823,0.5506392391177723,1.0741625641726529,0.041288029164736985,0.03471243985486019
E1_wellposed,param_d,1022,5,11,1.4970246919215782e-05,0.0011699076282689624,0.14234090661007162,49.791078823492406,4.945409016560923,0.5778730824687499,1.247556067715638,0.0011549373813497467,0.03366202059024249
E1_wellposed,param_d,1022,6,12,1.4811803072620979e-05,0.005513353289122946,0.07874955720500078,54.69805605663644,4.906977233144033,0.8331117125570083,1.6398690358292016,0.005498541486050326,0.043150356957118136
E1_wellposed,param_d,1022,7,13,1.1871748740007148e-05,0.05548206776520748,0.046952564003076826,59.86248606164949,5.1644300050130525,0.7028694916539246,1.4509347957930083,0.05547019601646747,0.014670646676362946
E1_wellposed,param_d,1022,8,14,1.1817991808181992e-05,0.05672787997380979,0.044666767984037514,64.08312141671547,4.22063535506598,0.7030211050048147,1.5854343011457819,0.05671606198200161,0.004924972707849031
E1_wellposed,param_d,1022,9,15,1.1006254784481583e-05,0.05568780866541445,0.04504305796727565,67.09241826497839,3.0092968482629203,0.8900432159290383,1.5790454689600448,0.05567680241062997,0.007191760467092893
E1_wellposed,param_d,1022,10,16,9.829561818919056e-06,0.05163549780256038,0.046131387907197306,70.60887606601473,3.5164578010363385,0.6171101202588343,0.5977611445343051,0.05162566824074146,0.0012069851029360942
E1_wellposed,param_d,1022,11,17,9.821141136833286e-06,0.050513524890630324,0.039724945990347635,71.29464963838035,0.6857735723656191,0.6321743036498392,0.6194357868182899,0.05050370374949349,0.0007927976630042926
E1_wellposed,param_d,1022,12,18,6.600982427017361e-06,0.017369781119656702,0.02548538145929502,71.9558322278781,0.6611825894977557,0.6321713903366699,0.6341412573682009,0.017363180137229685,0.0007640932542306798
E1_wellposed,param_d,1022,13,19,5.823929331296898e-06,0.023861684611438116,0.026714523307314518,73.50917238629316,1.553340158415054,0.6457440753110145,0.5516411830613269,0.02385586068210682,0.0006060668696938603
E1_wellposed,param_d,1022,14,20,5.791671655902854e-06,0.02383534969304124,0.026744737085953745,73.90483127197078,0.3956588856776193,0.6459917187100237,0.5597638253260233,0.02382955802138534,0.0004039817823106583
E1_wellposed,param_d,1022,15,21,5.7890608735237036e-06,0.024578203139983268,0.023987413491190053,74.18758131519883,0.28275004322804875,0.646284362146156,0.5611739696610349,0.024572414079109744,0.00033700712904715556
E1_wellposed,param_d,1022,16,22,5.52656287330912e-06,0.009446203531326747,0.01810874346320494,74.61359800323498,0.42601668803615667,0.6477602933131199,0.5765352288755963,0.009440676968453438,0.0003082531191887252
E1_wellposed,param_d,1022,17,23,5.459976339092445e-06,0.0069475269202452505,0.015496299635562222,74.90072021055516,0.2871222073201807,0.6486438321688656,0.5798534922244215,0.006942066943906158,0.00028450024271344746
E1_wellposed,param_d,1022,18,24,4.610360504033946e-06,0.006840622306977906,0.015478141041917639,75.28178353542454,0.38106332486937333,0.6486736503330428,0.5869127874390722,0.006836011946473872,0.0002201275725074343
E1_wellposed,param_d,1022,19,25,4.591281132026634e-06,0.00904491606279989,0.018733633941551385,75.4684301302748,0.18664659485025936,0.649078122449367,0.5846848492122796,0.009040324781667863,0.00022234472511988677
E1_wellposed,param_d,1022,20,26,4.372838113299392e-06,0.014434251315014857,0.01870598990626911,75.78943970058697,0.3210095703121709,0.6501164775069661,0.5929330344499323,0.014429878476901557,0.00017991365158058438
E1_wellposed,param_d,1022,21,27,4.361507220394816e-06,0.01337109294201988,0.01675985666942331,75.93857939821757,0.14913969763060209,0.6513660129382073,0.5894102749387244,0.013366731434799484,0.00015573159578958332
E1_wellposed,param_d,1022,22,28,3.945662430031901e-06,0.006148293096489121,0.016629125255445108,76.20617861316668,0.2675992149491151,0.6513731891749838,0.5906369452988414,0.0061443474340590895,0.00015333039174099644
E1_wellposed,param_d,1022,23,29,3.7730459533784868e-06,0.0022075245911830077,0.01604554267033909,76.45993936564324,0.25376075247655194,0.6521677670468037,0.5937615091631071,0.002203751545229629,0.00014831464621633603
E1_wellposed,param_d,1022,24,30,3.6603549537777644e-06,0.0025265426748122266,0.016261893602876058,76.75554872211289,0.29560935646965447,0.6520844337449345,0.5983973231838334,0.002522882319858449,8.697028815470686e-05
E1_wellposed,param_d,1022,25,31,3.601059432847683e-06,0.0041945797078277725,0.017070728158636462,78.0901689920727,1.3346202699598138,0.8128674074081405,0.560458951997065,0.004190978648394925,8.334377290897642e-05
E1_wellposed,param_d,1022,26,32,3.5318996045640713e-06,0.004625415098348018,0.01676084485846756,78.33409657406439,0.2439275819916844,0.8129077582297337,0.5624712654619748,0.004621883198743454,7.848745628323158e-05
E1_wellposed,param_d,1022,27,33,3.4531463114657317e-06,0.0013700826282518896,0.016985640757026733,78.5783755979849,0.24427902392051237,0.8122837975994588,0.5638943399053661,0.0013666294819404238,8.446126817844804e-05
E1_wellposed,param_d,1022,28,34,3.2626307788694526e-06,0.007002402809332953,0.017376401864131464,78.77057823871601,0.19220264073111082,0.8122904719868305,0.562550272982288,0.006999140178554083,7.414191898409507e-05
E1_wellposed,param_d,1022,29,35,3.231773891196105e-06,0.008991703579212196,0.02116296141886783,79.3974079432014,0.6268297044853881,0.8114824389539929,0.614762567911667,0.008988471805321,6.587590722095011e-05
E1_wellposed,epig,1022,0,6,0.001182355396791715,0.5422266473742112,1.0534554813449375,23.00447731443522,0.0,0.6760431190173583,0.6752111411641307,0.5410442919774195,0.191627050856642
E1_wellposed,epig,1022,1,7,0.0008818661032464952,0.9916733778345874,1.130509115545766,29.099262792392587,6.094785477957366,0.6000456408238432,0.7426487492835845,0.990791511731341,0.07407601708306952
E1_wellposed,epig,1022,2,8,0.000774762479548926,0.48692223032062,0.4187591255754291,34.51120613588896,5.411943343496375,0.7407394662399794,0.8025564760054391,0.48614746784107105,0.0887656611308002
E1_wellposed,epig,1022,3,9,0.000746522650858372,0.36768187564955257,0.1516931336973179,39.86968338292081,5.35847724703185,0.554883629814212,1.0039257180951724,0.3669353529986942,0.07442930158756615
E1_wellposed,epig,1022,4,10,4.401833159254313e-05,0.034068405532690305,0.04529719395638232,44.58230506718249,4.712621684261677,0.5239191161104465,1.160020310688387,0.03402438720109776,0.015027876202117813
E1_wellposed,epig,1022,5,11,2.598300422136238e-05,0.041028028620300194,0.04666434534572752,49.24961084288868,4.66730577570619,0.5141352529123031,1.231468954838195,0.041002045616078835,0.015291106565668473
E1_wellposed,epig,1022,6,12,2.5931477982666542e-05,0.04509115006414377,0.05866592884753204,53.90113066221,4.651519819321322,0.5818256454897671,1.3863643048577758,0.0450652185861611,0.008721821019810935
E1_wellposed,epig,1022,7,13,2.556209291911228e-05,0.022870154465119086,0.04341947939717849,58.63628074577095,4.735150083560946,0.9096490201170977,1.8030193473354736,0.022844592372199973,0.008039196069529384
E1_wellposed,epig,1022,8,14,1.5491881056489404e-05,0.05039622208925976,0.04735155085266378,62.50439734319426,3.8681165974233167,0.9372707864078264,2.0009731990806303,0.050380730208203266,0.0065518938472988635
E1_wellposed,epig,1022,9,15,1.3590551099278634e-05,0.05990013629442936,0.0496533824237654,67.44268782506079,4.938290481866524,0.9926844165360925,1.826172926625923,0.059886545743330084,0.0006814349400438428
E1_wellposed,epig,1022,10,16,1.3524253619355397e-05,0.06100528834103147,0.050405175094210226,70.98410427081481,3.541416445754024,0.701864012421433,0.6221122025148479,0.060991764087412116,0.0005167193950556123
E1_wellposed,epig,1022,11,17,1.3475675080864552e-05,0.05719291831690754,0.03558511938970303,71.81072348554574,0.8266192147309255,0.7109672195997476,0.6483916463883131,0.05717944264182667,0.0003925735055740582
